age,workclass,population.weight,education,years.of.education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
21,Private,12.125643196415139,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
45,Private,11.713471607221406,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,<=50K
38,Private,12.341547149091285,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,>50K
28,Private,11.77581266960375,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40,United-States,>50K
40,Local-gov,12.632959983702282,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35,United-States,<=50K
32,Private,12.358175515740127,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40,United-States,<=50K
55,Local-gov,12.051340963620556,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0.0,0.0,35,United-States,<=50K
64,Private,11.878838605066278,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,23,United-States,<=50K
34,Private,11.54111439732948,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Male,0.0,0.0,40,United-States,<=50K
19,Self-emp-inc,12.203549464985736,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,60,United-States,<=50K
58,Private,12.2521878064952,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,40,United-States,<=50K
44,Private,12.124748700756145,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,<=50K
31,Private,13.009223794216393,Some-college,10,Separated,Other-service,Unmarried,Black,Female,0.0,0.0,40,United-States,<=50K
31,Federal-gov,11.641221929236108,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
39,Private,12.71681626593398,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,45,United-States,>50K
19,Private,11.68297199088857,12th,8,Never-married,Sales,Own-child,White,Female,0.0,0.0,18,United-States,<=50K
56,Private,11.240368430263516,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
53,Local-gov,10.566072427513433,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,<=50K
62,Private,12.419101212436562,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,>50K
62,State-gov,12.199486001135364,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,<=50K
39,Private,10.935229715098265,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
45,Federal-gov,12.793328614082336,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
29,Private,12.352572705284052,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,50,United-States,<=50K
33,Private,10.458779721372386,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,<=50K
29,Private,12.187114061928876,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
18,Private,12.152080976961276,Some-college,10,Never-married,Sales,Own-child,White,Female,0.0,0.0,35,United-States,<=50K
22,Private,12.179980178600747,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
44,Private,12.169818328270896,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,>50K
48,Private,11.159246030011294,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,20,United-States,<=50K
52,Federal-gov,11.720037190571402,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,45,United-States,<=50K
25,Private,12.09222622622205,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
37,Private,11.545624961133244,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
55,Private,12.38591195743511,10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,45,United-States,<=50K
67,Private,12.014203656708418,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,38,United-States,<=50K
36,Private,12.873199207089451,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,45,United-States,<=50K
47,Private,12.833563346936963,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0.0,0.0,52,United-States,<=50K
36,Private,12.144112131807354,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
25,Private,12.465744828056149,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,16,United-States,<=50K
19,Private,12.534282269158023,9th,5,Never-married,Farming-fishing,Other-relative,White,Male,0.0,0.0,16,Mexico,<=50K
24,Private,12.346916611002802,7th-8th,4,Separated,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
30,Self-emp-not-inc,12.187618408746772,Some-college,10,Never-married,Sales,Own-child,White,Male,0.0,0.0,25,United-States,<=50K
17,Private,11.988967078843276,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,16,United-States,<=50K
28,Private,11.65649753090157,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
35,Private,11.77219263068247,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,46,United-States,<=50K
24,Local-gov,12.86646158610172,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,40,United-States,<=50K
43,Private,11.570599856781756,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,35,United-States,>50K
55,Private,11.736077016252437,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,40,United-States,>50K
22,Private,12.343470927093518,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,35,United-States,<=50K
20,Private,12.34633011728428,Some-college,10,Never-married,Other-service,Own-child,White,Male,0.0,0.0,50,United-States,<=50K
44,Private,11.5777670651747,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
38,Private,11.801519621346978,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
53,Private,12.59649517929307,9th,5,Widowed,Sales,Unmarried,Black,Female,0.0,0.0,25,United-States,<=50K
23,Private,12.676997725110123,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
53,Private,11.997706863128368,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50,United-States,<=50K
41,Self-emp-inc,10.37402229071854,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,62,United-States,<=50K
31,Private,11.670177046314736,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
50,Private,12.543540814617394,HS-grad,9,Widowed,Prof-specialty,Unmarried,Black,Female,0.0,0.0,40,United-States,<=50K
57,Private,12.745214552357549,9th,5,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,55,United-States,>50K
25,Private,12.109556238526238,11th,7,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,<=50K
23,Private,12.319669152112715,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
48,Private,11.908676880890754,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
34,Private,11.486129642183066,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,60,United-States,<=50K
43,Self-emp-inc,11.856437152132644,Bachelors,13,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,45,India,<=50K
35,Private,11.627672786394148,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
33,Private,11.707579002684778,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
57,State-gov,12.555447004935191,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
43,Private,11.152801723617731,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,<=50K
54,Private,11.385319340365083,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,55,United-States,<=50K
28,Private,10.37148917911119,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
32,Private,12.685580961790155,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
49,Private,12.15213902644584,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,>50K
52,Private,11.396863447512079,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
41,Private,11.630779609209448,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60,United-States,<=50K
19,Private,12.375566443977602,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
33,Private,12.537227196863173,HS-grad,9,Divorced,Craft-repair,Own-child,White,Female,0.0,0.0,42,United-States,<=50K
21,Private,12.979257149133774,Some-college,10,Never-married,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40,United-States,<=50K
25,Private,12.462186648514292,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,32,United-States,<=50K
44,Private,11.995530610539403,11th,7,Divorced,Sales,Unmarried,White,Female,0.0,0.0,44,United-States,<=50K
20,Private,12.196012208615556,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
46,Private,11.49629799153369,10th,6,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,37,China,<=50K
39,Private,12.018833014812252,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,<=50K
34,Private,12.092993529078273,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
19,Private,12.341215239472467,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,35,United-States,<=50K
53,Private,11.950483378847878,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,<=50K
46,Private,12.01936950359653,Assoc-voc,11,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40,United-States,<=50K
39,Private,11.98368505840302,Some-college,10,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,40,Philippines,<=50K
30,Private,12.854141389927674,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,<=50K
53,Private,11.720037190571402,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,>50K
33,Private,11.687164445570827,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,<=50K
22,Private,13.116057537319447,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40,United-States,<=50K
44,Private,12.175871136797053,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,35,United-States,<=50K
30,Private,12.60894773576924,Some-college,10,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40,United-States,<=50K
66,Private,12.071334811161671,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,20,United-States,<=50K
39,Private,12.078818651603223,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
37,Private,10.570008377028364,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,>50K
34,Private,12.51331466877575,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0.0,0.0,40,United-States,<=50K
17,Private,11.712120526765808,11th,7,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,20,United-States,<=50K
43,Private,11.660767717014435,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,60,United-States,>50K
46,Private,12.487885024989685,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,>50K
17,Private,11.521181291654852,11th,7,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,20,United-States,<=50K
42,Private,12.270056325271721,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,<=50K
30,Private,12.761734914311987,9th,5,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.0,0.0,40,Mexico,<=50K
33,Private,12.526825549705343,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,<=50K
43,Private,12.384896425562316,Some-college,10,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40,United-States,<=50K
20,Private,12.280697626868754,9th,5,Never-married,Exec-managerial,Other-relative,White,Female,0.0,0.0,40,Mexico,<=50K
30,Private,12.2740303147134,Some-college,10,Never-married,Farming-fishing,Other-relative,Black,Male,0.0,0.0,72,United-States,<=50K
37,Private,11.715817328175543,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45,United-States,<=50K
33,Private,12.262925457122957,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
49,Self-emp-not-inc,12.076094931104949,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,>50K
65,Private,11.941605671918477,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,17,United-States,<=50K
35,Private,12.462031825786006,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55,United-States,>50K
27,Private,11.693528879936814,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
18,Private,12.000529543595357,12th,8,Never-married,Sales,Own-child,White,Female,0.0,0.0,20,United-States,<=50K
41,Local-gov,11.12242778398385,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,<=50K
45,Private,11.853994264050423,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
18,Private,11.745266588638481,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
33,Private,12.411703745093085,Some-college,10,Separated,Other-service,Unmarried,White,Female,0.0,0.0,38,El-Salvador,<=50K
47,Private,11.552809419668664,HS-grad,9,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40,United-States,<=50K
30,Private,12.730531907446816,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,20,United-States,<=50K
36,Private,11.990041242821745,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,<=50K
21,Private,11.996764196297423,HS-grad,9,Never-married,Sales,Own-child,White,Male,0.0,0.0,30,United-States,<=50K
44,Private,11.664719083395225,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
33,Private,12.658138220582392,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0.0,0.0,20,United-States,<=50K
61,Private,12.885463135231294,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,6,United-States,<=50K
29,Private,12.638299768254011,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
45,Private,12.17921005524027,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,>50K
18,Local-gov,11.124228974437301,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,60,United-States,<=50K
27,Private,12.574693946737266,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
21,Private,12.34508213096756,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,20,United-States,<=50K
49,Self-emp-inc,12.416090429625456,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,>50K
35,Private,12.14442062111639,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,<=50K
37,Local-gov,11.56425525869167,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,<=50K
37,Private,12.426047180813107,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,48,United-States,>50K
26,Private,12.223386885238762,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
18,Private,11.171519075412782,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
55,Federal-gov,11.894630525514055,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,<=50K
59,Private,12.235388699864227,HS-grad,9,Separated,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40,United-States,<=50K
70,Private,11.410294553883269,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,5,United-States,<=50K
53,Federal-gov,12.087559343294046,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,France,>50K
39,Private,11.74795806067685,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
38,Private,12.459691084206161,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,<=50K
33,Private,13.96510573436717,Some-college,10,Separated,Tech-support,Unmarried,White,Female,0.0,0.0,50,Columbia,<=50K
19,State-gov,12.458168990256945,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
28,Private,12.307965656335673,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
74,Private,12.47101051850136,10th,6,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,1,United-States,<=50K
40,Private,12.167045913561326,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,>50K
35,Private,11.295763985333567,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
35,Self-emp-not-inc,11.597349330571056,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
41,Private,12.076390976060399,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,>50K
38,Private,12.517047570877859,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
29,Self-emp-not-inc,11.987835786687663,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35,United-States,>50K
46,Self-emp-not-inc,11.713471607221406,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,<=50K
46,Private,11.704941544323642,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
40,Private,12.252708109046159,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,>50K
39,Private,12.079925351791946,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,60,United-States,<=50K
31,Private,11.425917724337623,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,60,United-States,<=50K
31,State-gov,11.062018331415482,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
27,Private,10.362809333435003,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,<=50K
27,Private,12.161237400348373,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,25,United-States,<=50K
28,Private,10.939177790651616,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,20,United-States,<=50K
21,Private,12.306632657184355,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,30,United-States,<=50K
57,Local-gov,11.876950331927514,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
56,Local-gov,12.985023599219629,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
22,Private,11.02679245379461,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
48,Private,12.250964745920687,Preschool,1,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40,El-Salvador,<=50K
36,Self-emp-inc,11.582628750719866,Some-college,10,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,55,United-States,<=50K
51,Private,10.92415631759022,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,<=50K
39,Local-gov,12.788184908086349,Assoc-acdm,12,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,48,United-States,<=50K
43,Private,12.207851063207585,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,70,United-States,>50K
51,Local-gov,12.125637777638536,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
43,State-gov,12.240126185655026,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,<=50K
35,Private,12.246091117312481,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,50,United-States,<=50K
39,Private,12.671117123486864,10th,6,Separated,Other-service,Own-child,Black,Female,0.0,0.0,12,United-States,<=50K
23,Private,11.15499258730738,Preschool,1,Never-married,Other-service,Own-child,White,Female,0.0,0.0,15,United-States,<=50K
26,Private,12.629066555922632,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
25,Local-gov,12.595713203291366,HS-grad,9,Never-married,Prof-specialty,Own-child,Black,Female,0.0,0.0,40,United-States,<=50K
29,Private,12.524929931573102,Some-college,10,Separated,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,42,United-States,<=50K
30,Private,12.736035969695092,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,45,United-States,<=50K
37,Self-emp-inc,10.84476353710419,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,>50K
37,Private,12.090106084085123,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40,United-States,>50K
45,State-gov,12.28277439379355,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,<=50K
21,Private,12.07925580263451,Some-college,10,Never-married,Sales,Own-child,White,Female,0.0,0.0,16,United-States,<=50K
25,State-gov,12.105616749205803,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,40,United-States,<=50K
61,State-gov,11.778875600203756,HS-grad,9,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40,United-States,<=50K
28,Private,11.868590899525786,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
24,Private,12.08006714789506,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
47,Private,11.884778634633165,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Cuba,>50K
29,Private,11.46608539812441,HS-grad,9,Married-AF-spouse,Transport-moving,Husband,White,Male,0.0,0.0,80,United-States,<=50K
49,Self-emp-not-inc,12.278844368157166,9th,5,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,20,United-States,<=50K
41,Local-gov,12.087289109540206,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,35,United-States,<=50K
33,Private,11.727399544780592,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,40,United-States,<=50K
20,Private,12.213499994358957,Some-college,10,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
32,Private,12.870493652117432,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,16,United-States,<=50K
48,Private,11.913116690575684,Bachelors,13,Divorced,Sales,Not-in-family,Black,Male,0.0,0.0,40,United-States,>50K
24,Private,11.811458452726246,Some-college,10,Never-married,Sales,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
50,Private,12.130314081129022,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,38,United-States,>50K
31,State-gov,11.363775593564345,HS-grad,9,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,<=50K
23,Private,10.638783846604232,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55,United-States,>50K
35,Private,12.184568070742664,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,<=50K
50,Local-gov,11.472759505212103,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,<=50K
39,Private,12.279095386176,9th,5,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
52,Private,12.508873599528254,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,48,Cuba,<=50K
44,Private,11.225416710831293,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,80,United-States,<=50K
43,Private,12.236310828590783,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,>50K
39,Private,10.83370091325064,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,<=50K
33,Private,12.320556912894968,7th-8th,4,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40,Mexico,>50K
40,Self-emp-not-inc,12.916106441246543,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40,United-States,>50K
28,Local-gov,10.447351355378917,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,<=50K
19,Private,12.79758015726583,12th,8,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,25,Thailand,<=50K
35,Private,11.267638548970329,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,<=50K
44,Private,11.579658451506333,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,<=50K
40,Self-emp-not-inc,12.014361140839188,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,England,<=50K
20,Private,12.91568847046399,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35,United-States,<=50K
